PlotID	Latitude	Longitude	Ownership	Altitude	Slope	Exposition	Rocks.and.boulder.cover	Bedrock.type	Calcareous.bedrock	Sand	Silt	Clay	Soil.drainage	Soil.depth	Soil.type	Stand.origin	Current.management	Forest.structure	Age.distribution	Age.canopy.trees	RestrictedSpeciesRichness	SpeciesRichness_Focals	ShannonIndex_Focals	TrueShannonIndex_Focals	SimpsonsIndex_Focals	TrueSimpsonsIndex_Focals	PielousIndex_Focals	SpeciesRichness_All	ShannonIndex_All	TrueShannonIndex_All	SimpsonsIndex_All	TrueSimpsonsIndex_All	PielousIndex_All	SpeciesRichness_NonFocals	evergreen	coniferous	Country	Composition	Annual.Mean.T	Annual.Precip	timber_quality	productivity	biomass	regeneration_juveniles	regeneration_seedlings	wood_decomposition	litter_decomposition_all	microbial_biomass	pHFF	pH0.10cm	total_soil_C	total_soil_N	X13CD	X13CW	WUE_average	lack_insect_impact_plot	lack_browsing	no_pathogen_damage	root_biomass	bird_richness	bird_diversity	bat_richness	bat_diversity	earthworm_richness	earthworm_biomass	understorey_subplot_richness	understorey_subplot_diversity	understorey_plot_richness	understorey_plot_diversity	threshold_1	threshold_2	threshold_3	threshold_4	threshold_5	threshold_6	threshold_7	threshold_8	threshold_9	threshold_10	threshold_11	threshold_12	threshold_13	threshold_14	threshold_15	threshold_16	threshold_17	threshold_18	threshold_19	threshold_20	threshold_21	threshold_22	threshold_23	threshold_24	threshold_25	threshold_26	threshold_27	threshold_28	threshold_29	threshold_30	threshold_31	threshold_32	threshold_33	threshold_34	threshold_35	threshold_36	threshold_37	threshold_38	threshold_39	threshold_40	threshold_41	threshold_42	threshold_43	threshold_44	threshold_45	threshold_46	threshold_47	threshold_48	threshold_49	threshold_50	threshold_51	threshold_52	threshold_53	threshold_54	threshold_55	threshold_56	threshold_57	threshold_58	threshold_59	threshold_60	threshold_61	threshold_62	threshold_63	threshold_64	threshold_65	threshold_66	threshold_67	threshold_68	threshold_69	threshold_70	threshold_71	threshold_72	threshold_73	threshold_74	threshold_75	threshold_76	threshold_77	threshold_78	threshold_79	threshold_80	threshold_81	threshold_82	threshold_83	threshold_84	threshold_85	threshold_86	threshold_87	threshold_88	threshold_89	threshold_90	threshold_91	threshold_92	threshold_93	threshold_94	threshold_95	threshold_96	threshold_97	threshold_98	threshold_99
SPA16	40.78227813	-2.330269832	public	1032	2	NW	10	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	30	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	2	3	0.645033152	1.906050217	0.477040816	2.096256684	0.930586129	4	0.645033152	1.906050217	0.432347027	2.312956811	0.930586129	1	1	0.653846154	Spain	Pini.Quil	10.8	491	0.391304348	0.781292042	34.22541333	6.222222222	1.333333333	6.178437724	19.52394991	4808.142567	6.1	7.4	74.3443073	2.698500166	NA	NA	NA	-0.296274658	89.23	0.938888889	13.88255937	7	1.83437197	6	1.82E-220	1	0.157	39.66666667	2.890449249	60	3.319365185	16	16	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	8.533333333	8.533333333	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	6.4	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	2.133333333	1.066666667	1.066666667	1.066666667	0	0	0	0	0	0
SPA17	40.78267786	-2.331021184	public	960	1	NA	0	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	20	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	1	3	0	1	0.914793641	1.09314271	NA	4	0	1	0.868757432	1.15106929	NA	1	1	1	Spain	Pini	10.8	491	0.959183673	0.855218907	85.67826402	15.55555556	0.888888889	12.4170234	32.19026572	5231.41322	6.04	7.4	102.3344139	2.540716548	-24.66927939	-25.2579884	-24.66927939	-0.108456676	92.19	0.991666667	25.64050548	12	2.430791329	6	2.80E-24	3	0.529	28.66666667	2.415023691	57	3.10828783	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	13	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	10	10	10	10	9	9	9	9	9	9	8	7	7	7	6	6	6	6	5	5	5	5	5	5	5	4	3	3	3	3	2	2	2	2	1	1	1
SPA18	40.68204502	-2.164579218	public	1403	1	NA	0	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	70	Calcic_cambisol	selective_cutting	NA	single	even	NA	1	1	0	1	1	1	NA	1	0	1	1	1	NA	0	1	1	Spain	Pisy	9.1	573	1.080645161	0.826478653	115.9402965	9.333333333	0.888888889	12.26298063	35.88149997	4080.960916	4.97	6.77	62.52404533	2.371802574	-24.22025925	-25.04346589	-24.22025925	-0.055201145	95.95	1	66.65194624	15	2.60238078	6	4.81E-23	1	0.022	21.66666667	1.960322359	33	2.36636372	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	10	10	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	5	5	4	3
SPA19	40.69764993	-2.138101195	public	1310	1	NA	5	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	50	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	1	1	0	1	1	1	NA	2	0	1	0.969238281	1.031738035	NA	1	1	1	Spain	Pisy	9.2	566	0.857142857	0.666076076	67.84049738	1602.666667	0	8.081370423	29.99447982	4879.240916	5.15	7.14	115.4864392	3.634581861	-24.63113317	-25.56110838	-24.63113317	0	100	1	34.83670861	15	2.542668915	2	4.15E-15	2	0.065	23.66666667	1.903001291	37	2.193492226	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	11	11	11	11	11	11	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	7	7	7	6	6	6	6	5	5	4	4	4	4	4	4	4	4	4	4	4
SPA20	40.69874911	-2.132025477	public	1311	1	NA	5	"limestone,_dolomstone,_marlstone"	Yes	1	2	2	3	20	Calcic_cambisol	selective_cutting	NA	single	even	NA	1	1	0	1	1	1	NA	1	0	1	1	1	NA	0	1	1	Spain	Pisy	9.1	569	0.68115942	0.661799156	81.32382175	77.77777778	0	8.135235526	28.64323803	5339.145944	5.39	6.96	128.7702369	3.867061741	-24.26682593	-25.42269025	-24.26682593	0	96.77	1	36.90941286	16	2.649948793	2	0.00032	1	0.015	21	2.186365914	32	2.680469319	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	10	10	10	9	8	8	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	4	4	3
SPA21	40.71238926	-2.123322685	public	1404	1	N	0	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	70	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	2	2	0.682908105	1.97962633	0.510204082	1.96	0.985228136	2	0.682908105	1.97962633	0.510204082	1.96	0.985228136	0	1	1	Spain	Pini.Pisy	9	572	0.588235294	0.924045107	50.49723399	2.222222222	0	17.2796273	28.04965793	5645.755791	4.82	7.12	80.07788543	3.881543584	-24.8233118	-25.78476271	-24.8233118	-0.092033198	95.24	1	30.28101909	15	2.592787427	3	0.009259259	0	0	27.33333333	1.334831347	46	1.574124789	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	12	12	11	11	11	11	10	10	10	10	10	10	10	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	7	7	7	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	3	3	3	3	3	3	3	3	3	3	3	2	1	1	1
SPA22	40.72197039	-2.113274124	public	1325	1	NA	2	"limestone,_dolomstone,_marlstone"	Yes	1	2	2	3	20	Calcic_cambisol	selective_cutting	NA	single	even	NA	2	2	0.656166003	1.927388549	0.536523009	1.863852961	0.946647439	2	0.656166003	1.927388549	0.536523009	1.863852961	0.946647439	0	1	1	Spain	Pini.Pisy	9	570	0.5	1.242255482	92.56668991	0	0	18.43559619	29.6541612	5700.892025	4.63	6.78	88.81274141	3.59414136	-24.51830466	-25.47144528	-24.51830466	-0.041404989	97.95	1	41.14433015	11	2.303488495	6	9.54E-07	2	0.733	18	1.45209648	33	1.703762063	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	10	9	9	9	9	9	9	9	7	7	7	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	2
SPA23	40.72421507	-2.120796695	public	1388	2	NE	5	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	50	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	2	3	0.689670928	1.993059566	0.374554102	2.66984127	0.994984828	4	0.689670928	1.993059566	0.362252226	2.760507534	0.994984828	1	1	1	Spain	Pini.Pisy	9.1	569	0.34	0.746996092	45.89737932	0.888888889	0	8.654320733	25.18116437	6343.067307	5.43	6.87	72.25611794	3.586347902	-24.9618274	-25.48604375	-24.9618274	-0.264233556	95.74	1	13.64565269	16	2.614160944	8	2.78E-45	3	0.782	28.66666667	1.885901089	47	1.945808882	16	16	16	16	16	16	16	16	15	15	15	15	15	15	14	14	14	13	13	12	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	8	8	8	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	3	3	3	2	2	2	2	1	1	1	1
SPA24	40.67891682	-1.949361418	public	1377	1	SW	5	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	50	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	4	4	1.035792473	2.817338016	0.458434978	2.181334425	0.747166332	4	1.035792473	2.817338016	0.458434978	2.181334425	0.747166332	0	0.356164384	0.246575342	Spain	Pini.Pisy.Qufa.Quil	9.1	557	0.368421053	0.859169596	53.89621363	11.11111111	0	17.52643334	23.27478486	5989.118939	5.52	6.94	100.9622359	4.93401746	NA	NA	NA	-0.704912272	88.24	1	68.13092091	12	2.399204296	5	4.39E-280	1	0.253	22	1.774067848	36	1.948662429	16	16	16	16	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	6.4	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333
SPA25	40.67815454	-1.948630539	public	1314	2	NE	0	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	20	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	3	4	0.749652283	2.116264028	0.438946244	2.278183293	0.682362914	4	0.749652283	2.116264028	0.438946244	2.278183293	0.682362914	0	0.266666667	0.266666667	Spain	Pini.Pisy.Qufa	9.1	557	0.134615385	0.639765457	57.52529689	18.22222222	0.444444444	16.88555242	25.18573338	4991.093765	5.01	6.75	115.994859	6.254200663	-25.5966704	-26.29651212	-25.5966704	-0.613166002	80.3	1	46.23078001	13	2.463104644	8	8.43E-179	1	0.064	22.33333333	2.104399603	39	2.305426007	16	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	12	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	10	10	9	8	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	5	5	4	3	3	3	3	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1
SPA26	40.677634	-1.949266987	public	1387	2	N	5	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	2	30	Calcic_cambisol	selective_cutting	coppice-with-standards	multiple	uneven	NA	4	4	0.841267004	2.319303683	0.577854671	1.730538922	0.606845867	4	0.841267004	2.319303683	0.577854671	1.730538922	0.606845867	0	0.254901961	0.156862745	Spain	Pini.Pisy.Qufa.Quil	9.1	557	0.19047619	0.680342302	44.95721428	14.66666667	0	9.324899297	18.19171281	4030.482055	5.51	7.18	107.8104913	6.640212084	NA	NA	NA	-0.494379664	48.65	0.995833333	51.44901601	14	2.570281286	6	5.38E-119	1	0.024	28.66666667	1.566092519	52	1.938335553	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	9.6	8.533333333	7.466666667	7.466666667	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	3.2	3.2	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667
SPA27	40.67690652	-1.95040946	public	1322	1	NW	3	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	20	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	3	3	0.724962995	2.064654696	0.584041019	1.712208505	0.659889756	4	0.724962995	2.064654696	0.5696875	1.755348327	0.659889756	1	0.265822785	0.063291139	Spain	Pini.Qufa.Quil	9.3	551	0.1125	0.792013899	59.87162772	11.11111111	0	16.55051455	21.4110894	6728.791573	5.26	6.79	86.50216422	5.199517356	NA	NA	NA	-0.84659384	82.11	0.975925926	26.28939012	13	2.428468265	4	3.76E-40	2	0.267	27.33333333	1.822817163	40	1.868079241	16	16	16	16	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	9.6	9.6	9.6	9.6	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	0	0
SPA28	40.67163045	-1.931317871	public	1360	1	SE	15	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	NA	30	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	2	2	0.601842641	1.825479406	0.588489893	1.699264528	0.868275393	4	0.601842641	1.825479406	0.572678051	1.746181818	0.868275393	2	0.710344828	0	Spain	Qufa.Quil	9.4	541	0.015503876	0.669174877	35.93217986	2.666666667	0	15.02040462	31.02870086	1891.950285	5.83	6.75	53.98146434	3.595114252	NA	NA	NA	-1.721819644	90.91	0.955555556	26.76189284	17	2.752191547	6	7.34E-214	0	0	35.66666667	2.350898003	58	2.628722097	14.93333333	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	9.6	9.6	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	0	0	0	0
SPA29	40.67299394	-1.929263151	public	1354	2	SE	1	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	2	30	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	4	4	1.126307151	3.084245791	0.375963719	2.659831122	0.812458871	4	1.126307151	3.084245791	0.375963719	2.659831122	0.812458871	0	0.485714286	0.180952381	Spain	Pini.Pisy.Qufa.Quil	9.4	541	0.141509434	1.046015917	86.02233083	14.22222222	0	9.758167307	14.51553393	397.9865188	4.8	5.61	41.03814819	1.588145089	NA	NA	NA	-0.80839953	95.28	0.981944444	32.27376642	13	2.51265853	7	0	0	0	16	1.510485724	28	1.836714365	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	9.6	9.6	9.6	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	7.466666667	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667	0
SPA30	40.67314834	-1.927862642	public	1350	1	SW	5	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	NA	20	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	2	2	0.595781969	1.814449233	0.594161623	1.683043739	0.859531691	4	0.595781969	1.814449233	0.516774392	1.935080405	0.859531691	2	0.716981132	0	Spain	Qufa.Quil	9.4	541	0.026315789	0.430268108	18.88158961	0	0	13.87892345	19.45320136	1667.48001	6.06	6.83	40.54807122	3.2188093	NA	NA	NA	-1.502918202	48.94	0.988888889	11.26703034	10	2.205598359	3	6.84E-49	1	0.038	43.66666667	2.625078252	81	3.302600792	13.86666667	13.86666667	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	0
SPA31	40.67396249	-1.91878851	public	1342	1	SW	1	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	3	30	Calcic_cambisol	selective_cutting	NA	multiple	uneven	NA	2	2	0.666278442	1.94697803	0.526627219	1.898876404	0.961236605	2	0.666278442	1.94697803	0.526627219	1.898876404	0.961236605	0	0.384615385	0	Spain	Qufa.Quil	9.3	545	0.015873016	0.79588988	21.74793332	1.333333333	0	22.78085584	38.55351838	464.2858709	4.91	5.65	33.0244548	1.651322222	NA	NA	NA	-1.079668767	52.08	1	28.08967354	16	2.632505541	6	1.40E-29	1	0.073	45.66666667	2.929812907	75	3.2233489	14.93333333	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	8.533333333	7.466666667	7.466666667	7.466666667	7.466666667	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667
SPA32	40.81556405	-2.213577194	public	1236	2	SW	15	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	2	30	Calcic_cambisol	selective_cutting	coppice-with-standards	multiple	uneven	NA	1	1	0	1	1	1	NA	3	0	1	0.833354374	1.199969702	NA	2	1	0	Spain	Quil	10.3	504	0	0.232929231	20.28833728	7.111111111	0	11.66559326	25.45078825	1117.89263	6.14	7.48	69.6977907	3.684100662	NA	NA	NA	-0.912465803	90.32	0.791666667	8.496419602	6	1.735126457	7	7.28E-150	1	0.07	21	2.158908319	37	2.446645124	14.93333333	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	0	0	0	0	0	0	0	0	0
SPA33	40.81397399	-2.212467962	public	1251	2	SW	15	"limestone,_dolomstone,_marlstone"	Yes	1	2	3	2	20	Calcic_cambisol	selective_cutting	coppice-with-standards	multiple	uneven	NA	1	1	0	1	1	1	NA	4	0	1	0.529740589	1.887716406	NA	3	1	0	Spain	Quil	10.3	504	0	0.316315872	20.74525087	3.555555556	0	11.47182872	39.20824371	5598.311264	6.44	7.44	67.65097155	4.479106871	NA	NA	NA	-0.693671673	96.72	0.852777778	20.81108036	11	2.313153679	2	1.51E-83	0	0	23.66666667	2.262210751	37	2.688752923	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	9.6	9.6	9.6	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	6.4	6.4	6.4	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667
